system   I             system.c:245  al_install_system                [   0.00033] Allegro version: 5.1.12 (WIP)
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  88.77682]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  88.77685]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  88.77687] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  88.77689]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  88.77691]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  91.32325] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  91.32332]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  91.32335]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  91.32337] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  91.32339]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  91.32341]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  92.55388] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  92.55394]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  92.55397]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [  93.74531] added dtor for object 05CD7B08, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  93.74538] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  93.74540] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  93.74543] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  93.74562] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  93.74567]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  93.74571]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  96.29052] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  96.29057]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  96.29059]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [  97.38703] added dtor for object 05CD70A0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  97.38708] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  97.38710] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  97.38713] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  97.38724] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  97.38727]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  97.38729]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  97.57054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  97.57062]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  97.57065]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  99.92341] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  99.92347]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  99.92350]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 101.58720] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 101.58726]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 101.58728]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 101.83722] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 101.83729]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 101.83732]  0.245000
dtor     D               dtor.c:184  _al_register_destructor          [ 102.45242] added dtor for object 05CD7418, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 102.45249] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 102.45252] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 102.45255] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 102.45291] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 102.45295]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 102.45298]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 103.48721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 103.48729]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 103.48733]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 104.98998] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 104.99003]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 104.99006]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 105.29311] added dtor for object 05CD71C8, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 105.29316] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 105.29318] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 105.29320] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 105.29338] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 105.29341]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 105.29343]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 106.68720] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 106.68726]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 106.68728]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 107.84010] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 107.84015]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 107.84017]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 108.98209] added dtor for object 05D7AA30, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 108.98214] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 108.98216] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 108.98218] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 108.98248] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 108.98251]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 108.98253]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 109.17055] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 109.17060]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 109.17062]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 109.88721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 109.88727]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 109.88729]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 111.52354] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 111.52360]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 111.52363]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 111.56238] added dtor for object 04FBF4B0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 111.56275] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 111.56278] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 111.56280] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 111.56297] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 111.56300]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 111.56302]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 113.22059] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 113.22071]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 113.22075]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 114.10712] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 114.10718]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 114.10720]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 114.86534] added dtor for object 04FBFBA0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 114.86540] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 114.86542] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 114.86545] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 114.86571] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 114.86574]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 114.86577]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 115.88722] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 115.88728]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 115.88732]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 116.85387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 116.85395]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 116.85398]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 117.40826] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.40833]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.40836]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 117.42056] added dtor for object 04FBF010, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 117.42063] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.42066] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.42068] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 117.42105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.42109]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.42111]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 117.42114] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.42117]  0.980000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 117.42119]  0.980000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 118.40424] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 118.40430]  0.980000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 118.40436]  0.980000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 118.40439] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 118.40442]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 118.40445]  0.245000
dtor     D               dtor.c:184  _al_register_destructor          [ 119.54324] added dtor for object 04FBFA78, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 119.54330] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 119.54332] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 119.54334] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 119.54355] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 119.54358]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 119.54361]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 120.57053] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 120.57059]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 120.57061]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 122.09071] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 122.09078]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 122.09081]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 123.32053] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 123.32059]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 123.32061]  0.245000
dtor     D               dtor.c:184  _al_register_destructor          [ 123.55999] added dtor for object 04FBF828, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 123.56005] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 123.56008] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 123.56009] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 123.56032] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 123.56035]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 123.56037]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 124.27074] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 124.27080]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 124.27082]  0.180000
